Wall time,Step,Value
1684419549.1489186,2280,2.02734375
1684419550.7915535,2290,1.95703125
1684419552.4255798,2300,1.65625
1684419554.0595117,2310,1.76171875
1684419555.7001288,2320,1.9560546875
1684419557.3424423,2330,2.32421875
1684419558.9823236,2340,2.07421875
1684419560.6329985,2350,1.5751953125
1684419562.275074,2360,1.904296875
1684419563.9139667,2370,1.8984375
1684419565.5624542,2380,1.615234375
1684419567.2186592,2390,1.7080078125
1684419568.858826,2400,2.64453125
1684419570.4993048,2410,1.5458984375
1684419572.1466854,2420,1.404296875
1684419573.797874,2430,1.953125
1684419575.4471002,2440,2.453125
1684419577.0966158,2450,2.958984375
1684419578.7309766,2460,1.7314453125
1684419580.3735783,2470,1.697265625
1684419582.0151875,2480,1.6904296875
1684419583.6555128,2490,2.029296875
1684419585.3049154,2500,2.939453125
1684419586.9487367,2510,2.365234375
1684419588.592684,2520,2.40625
1684419590.2343442,2530,2.486328125
1684419591.8737304,2540,2.333984375
1684419593.5133018,2550,2.42578125
1684419595.1544952,2560,3.22265625
1684419596.7953906,2570,1.6943359375
1684419598.4459941,2580,1.5791015625
1684419600.0919285,2590,2.576171875
1684419601.7371755,2600,1.8408203125
1684419603.3767936,2610,2.21484375
1684419605.0221312,2620,1.6806640625
1684419606.6635537,2630,2.119140625
1684419608.3020318,2640,2.4296875
1684419609.9467745,2650,1.5654296875
1684419611.5866983,2660,1.9052734375
1684419613.2298641,2670,1.662109375
1684419614.8769546,2680,1.78515625
1684419616.5164762,2690,2.09375
1684419618.1468625,2700,1.736328125
1684419619.7860866,2710,2.22265625
1684419621.4276168,2720,1.75
1684419623.0726888,2730,2.04296875
1684419624.712919,2740,1.76171875
1684419626.357126,2750,1.7880859375
1684419628.00105,2760,1.9619140625
1684419629.6413195,2770,1.5478515625
1684419631.2817292,2780,1.7021484375
1684419632.921811,2790,1.9599609375
1684419634.5654805,2800,2.869140625
1684419636.2149692,2810,2.201171875
1684419637.8526125,2820,1.3662109375
1684419639.5031126,2830,2.1484375
1684419641.152934,2840,1.458984375
1684419642.799167,2850,2.548828125
1684419644.4401448,2860,2.287109375
1684419646.070288,2870,1.998046875
1684419647.710507,2880,1.4189453125
1684419649.350812,2890,2.3515625
1684419650.985263,2900,1.8671875
1684419652.626718,2910,1.33203125
1684419654.282915,2920,1.8203125
1684419655.9239705,2930,2.474609375
1684419657.569877,2940,1.607421875
1684419659.2098587,2950,1.48046875
1684419660.849847,2960,1.7890625
1684419662.4864109,2970,1.7490234375
1684419664.130363,2980,3.01953125
1684419665.7736359,2990,1.671875
1684419667.4199948,3000,1.4775390625
1684419669.0656512,3010,1.09765625
1684419670.707124,3020,1.912109375
1684419672.3459141,3030,3.123046875
1684419673.9854066,3040,2.01953125
1684419675.6295986,3050,2.15234375
1684419677.270427,3060,1.7041015625
1684419678.9149606,3070,1.84375
1684419680.5593686,3080,1.6796875
1684419682.1990745,3090,2.359375
1684419683.838852,3100,1.66015625
1684419685.4664474,3110,2.03515625
1684419687.1047485,3120,1.9169921875
1684419688.7348435,3130,1.7431640625
1684419690.3733957,3140,2.470703125
1684419692.0181725,3150,1.130859375
1684419693.668834,3160,2.21875
1684419695.30798,3170,1.7568359375
1684419696.9513836,3180,1.619140625
1684419698.5911212,3190,1.7119140625
1684419700.2363765,3200,1.603515625
1684419701.880674,3210,2.0625
1684419703.5276167,3220,1.626953125
1684419705.1751828,3230,1.2236328125
1684419706.8196504,3240,1.7109375
1684419708.4658494,3250,1.2744140625
1684419710.1102507,3260,1.5126953125
1684419711.7574022,3270,1.4560546875
1684419713.4022357,3280,2.275390625
1684419715.0358377,3290,1.6298828125
1684419716.6741905,3300,4.37890625
1684419718.3179185,3310,1.8701171875
1684419719.971671,3320,1.5390625
1684419721.624179,3330,1.63671875
1684419723.2697418,3340,1.376953125
1684419724.9147925,3350,1.6748046875
1684419726.5498714,3360,1.744140625
1684419728.1826127,3370,1.345703125
1684419729.820014,3380,1.365234375
1684419731.4569242,3390,1.58203125
1684419733.092988,3400,1.2705078125
1684419734.7360072,3410,2.609375
1684419736.374539,3420,2.66796875
1684419738.0153441,3430,1.8173828125
1684419739.654325,3440,1.541015625
1684419741.2936482,3450,1.8662109375
1684419742.9397464,3460,1.3212890625
1684419744.5772653,3470,2.44921875
1684419746.214111,3480,2.71484375
1684419747.8573976,3490,1.4287109375
1684419749.4985802,3500,1.8330078125
1684419751.1353536,3510,1.423828125
1684419752.773882,3520,1.681640625
1684419754.409255,3530,1.1787109375
1684419756.0501149,3540,1.6416015625
1684419757.6877148,3550,2.029296875
1684419759.330114,3560,1.25390625
1684419760.9768953,3570,1.7939453125
1684419762.6473205,3580,1.4599609375
1684419764.2865715,3590,1.42578125
1684419765.9284296,3600,1.8330078125
1684419767.5676644,3610,1.4921875
1684419769.2065134,3620,2.181640625
1684419770.8479514,3630,1.2548828125
1684419772.4885056,3640,1.4970703125
1684419774.1334007,3650,1.20703125
1684419775.775839,3660,1.8349609375
1684419777.421747,3670,1.6240234375
1684419779.0606332,3680,1.796875
1684419780.6999388,3690,1.2705078125
1684419782.338596,3700,2.646484375
1684419783.9773784,3710,1.2509765625
1684419785.6158962,3720,1.4267578125
1684419787.250234,3730,1.3125
1684419788.894801,3740,1.6416015625
1684419790.5365648,3750,1.4208984375
1684419792.1766832,3760,1.3740234375
1684419793.8178573,3770,2.513671875
1684419795.4581718,3780,1.3193359375
1684419797.1013052,3790,1.4130859375
1684419798.740377,3800,2.12890625
1684419800.3806496,3810,1.4248046875
1684419802.0197337,3820,1.259765625
1684419803.655884,3830,1.1611328125
1684419805.290707,3840,1.166015625
1684419806.9283576,3850,1.5927734375
1684419808.5660112,3860,1.6220703125
1684419810.2077172,3870,2.255859375
1684419811.8491251,3880,2.42578125
1684419813.493998,3890,1.654296875
1684419815.1460762,3900,1.26953125
1684419816.7900138,3910,1.791015625
1684419818.4329195,3920,1.1953125
1684419820.0773964,3930,1.5068359375
1684419821.7180347,3940,1.3642578125
1684419823.3617713,3950,1.814453125
1684419825.0078795,3960,1.48828125
1684419826.652341,3970,1.3974609375
1684419828.304669,3980,1.541015625
1684419829.9673147,3990,1.201171875
1684419831.6148098,4000,1.4375
1684419833.2551892,4010,1.841796875
1684419834.8923361,4020,1.09375
1684419836.535003,4030,1.482421875
1684419838.1785443,4040,1.341796875
1684419839.8258202,4050,1.79296875
1684419841.4808407,4060,1.7783203125
1684419843.1334567,4070,1.46484375
1684419844.7779891,4080,1.658203125
1684419846.4314475,4090,2.0
1684419848.0780053,4100,1.1982421875
1684419849.7225506,4110,1.8671875
1684419851.3634622,4120,1.7666015625
1684419853.0025945,4130,1.611328125
1684419854.6476152,4140,1.2451171875
1684419856.2920687,4150,1.4404296875
1684419857.9377136,4160,1.9921875
1684419859.5810869,4170,2.1796875
1684419861.2234104,4180,1.458984375
1684419862.8743422,4190,2.5703125
1684419864.5256767,4200,2.59375
1684419866.1696274,4210,1.5771484375
1684419867.8189187,4220,1.26953125
1684419869.4567614,4230,1.7412109375
1684419871.0940113,4240,1.08203125
1684419872.7353442,4250,2.345703125
1684419874.3721476,4260,1.5869140625
1684419876.0108812,4270,1.251953125
1684419877.6543202,4280,1.3359375
1684419879.3024743,4290,1.1337890625
1684419880.9425566,4300,1.5966796875
1684419882.5940912,4310,1.158203125
1684419884.2372608,4320,1.6123046875
1684419885.8783011,4330,1.486328125
1684419887.5162935,4340,1.7509765625
1684419889.1643848,4350,0.86328125
1684419890.8097904,4360,1.30078125
1684419892.4497316,4370,3.205078125
1684419894.0908403,4380,1.90625
1684419895.7352374,4390,1.41796875
1684419897.38666,4400,1.48046875
1684419899.030726,4410,1.2197265625
1684419900.673639,4420,1.51953125
1684419902.3175657,4430,1.6826171875
1684419903.9593518,4440,1.94921875
1684419905.5964248,4450,1.3515625
1684419907.2394934,4460,1.38671875
1684419908.8829172,4470,1.2490234375
1684419910.5241551,4480,1.3369140625
1684419912.1678388,4490,1.0146484375
1684419913.8172822,4500,1.2822265625
1684419915.461234,4510,1.5234375
1684419917.1006618,4520,2.15625
1684419918.740985,4530,1.0859375
1684419920.3802667,4540,1.4951171875
1684419922.0253537,4550,1.89453125
1684419923.6759608,4560,2.35546875
1684419925.3164122,4570,1.6875
1684419926.9582162,4580,1.0341796875
1684419928.599959,4590,1.4482421875
1684419930.2449582,4600,1.0751953125
1684419931.8864658,4610,1.3505859375
1684419933.530302,4620,1.56640625
1684419935.171415,4630,1.8662109375
1684419936.8366754,4640,1.7958984375
1684419938.488906,4650,1.0556640625
1684419940.1368606,4660,1.2451171875
1684419941.7812035,4670,1.1064453125
1684419943.4258692,4680,1.85546875
1684419945.060877,4690,1.4326171875
1684419946.701611,4700,1.6318359375
1684419948.3509436,4710,1.7568359375
1684419950.0039928,4720,1.59375
1684419951.650637,4730,1.9052734375
1684419953.288461,4740,1.5263671875
1684419954.9274726,4750,1.234375
1684419956.568499,4760,1.2783203125
1684419958.2090957,4770,1.80078125
1684419959.8483992,4780,1.248046875
1684419961.4880667,4790,1.5400390625
1684419963.1356413,4800,1.83984375
1684419964.7913408,4810,1.66015625
1684419966.4462562,4820,1.869140625
1684419968.1006908,4830,1.7529296875
1684419969.7485676,4840,1.279296875
1684419971.3934479,4850,1.203125
1684419973.0382454,4860,1.365234375
1684419974.686303,4870,1.4443359375
1684419976.3300695,4880,1.3896484375
1684419977.974245,4890,1.3603515625
1684419979.622322,4900,2.357421875
1684419981.2676826,4910,1.1279296875
1684419982.9162517,4920,1.2822265625
1684419984.5661929,4930,2.25
1684419986.209929,4940,1.2939453125
1684419987.8554416,4950,1.265625
1684419989.497639,4960,1.3818359375
1684419991.146952,4970,1.2998046875
1684419992.7948523,4980,1.501953125
1684419994.4479697,4990,2.033203125
1684419996.0927632,5000,1.2841796875
1684419997.73814,5010,1.7412109375
1684419999.383224,5020,1.193359375
1684420001.038412,5030,1.310546875
1684420002.6930416,5040,1.759765625
1684420004.354063,5050,1.482421875
1684420006.0040505,5060,1.69140625
1684420007.647506,5070,1.197265625
1684420009.2914584,5080,1.2109375
1684420010.9411137,5090,1.537109375
1684420012.5859134,5100,1.2978515625
1684420014.2325406,5110,2.25
1684420015.8833022,5120,1.1865234375
1684420017.5311644,5130,1.9326171875
1684420019.1761498,5140,1.0703125
1684420020.8237484,5150,1.5546875
1684420022.4646845,5160,1.59765625
1684420024.0975962,5170,0.876953125
1684420025.7396696,5180,2.548828125
1684420027.3793297,5190,1.51171875
1684420029.0176485,5200,1.3017578125
1684420030.6611207,5210,1.505859375
1684420032.3102155,5220,1.119140625
1684420033.948261,5230,1.146484375
1684420035.5928457,5240,1.486328125
1684420037.2354012,5250,2.25390625
1684420038.8759584,5260,1.9404296875
1684420040.5166402,5270,1.6279296875
1684420042.164426,5280,1.3857421875
1684420043.8228462,5290,1.40625
1684420045.4692323,5300,2.123046875
1684420047.1136942,5310,1.732421875
1684420048.754908,5320,1.1806640625
1684420050.3943434,5330,1.3349609375
1684420052.0400906,5340,1.13671875
1684420053.683121,5350,1.2373046875
1684420055.3254614,5360,1.169921875
1684420056.9727428,5370,1.236328125
1684420058.6164784,5380,2.689453125
1684420060.2689457,5390,1.587890625
1684420061.910142,5400,1.6455078125
1684420063.5524943,5410,1.7119140625
1684420065.1943066,5420,1.4970703125
1684420066.8584437,5430,1.177734375
1684420068.525966,5440,1.5888671875
1684420070.1828039,5450,1.560546875
1684420071.8369503,5460,1.23046875
1684420073.48749,5470,1.220703125
1684420075.1330574,5480,1.7744140625
1684420076.779413,5490,0.97607421875
1684420078.4256177,5500,1.3662109375
1684420080.0709338,5510,1.1669921875
1684420081.715393,5520,1.546875
1684420083.364079,5530,0.97900390625
1684420085.0195284,5540,1.3701171875
1684420086.6717997,5550,1.7109375
1684420088.316544,5560,1.1708984375
1684420089.9710014,5570,1.35546875
1684420091.6200924,5580,1.609375
1684420093.2658195,5590,1.529296875
1684420094.9124742,5600,2.154296875
1684420096.5624845,5610,1.611328125
1684420098.211642,5620,0.9931640625
1684420099.8650384,5630,1.1611328125
1684420101.5089602,5640,1.0859375
1684420103.1579087,5650,1.4892578125
1684420104.8039675,5660,1.158203125
1684420106.4452415,5670,0.720703125
1684420108.0894194,5680,0.70751953125
1684420109.7381785,5690,1.2490234375
1684420111.3881257,5700,1.05078125
1684420113.038743,5710,1.2177734375
1684420114.6843045,5720,1.0205078125
1684420116.3221633,5730,1.771484375
1684420117.9676247,5740,1.455078125
1684420119.6113153,5750,1.4638671875
1684420121.254859,5760,2.26171875
1684420122.903474,5770,1.642578125
1684420124.5553243,5780,2.521484375
1684420126.2058887,5790,0.94189453125
1684420127.8473752,5800,1.572265625
1684420129.4943037,5810,1.3427734375
1684420131.1381865,5820,1.7734375
1684420132.7837276,5830,1.013671875
1684420134.433171,5840,1.6923828125
1684420136.0871227,5850,0.95556640625
1684420137.7402933,5860,1.4375
1684420139.3902242,5870,1.2392578125
1684420141.0365355,5880,1.6240234375
1684420142.6855063,5890,1.595703125
1684420144.3346283,5900,1.44140625
1684420145.9786808,5910,1.533203125
1684420147.6214392,5920,1.54296875
1684420149.2665422,5930,1.4443359375
1684420150.9234812,5940,1.263671875
1684420152.5712512,5950,1.208984375
1684420154.2239463,5960,0.89453125
1684420155.8754394,5970,1.302734375
1684420157.5192091,5980,1.1337890625
1684420159.1615021,5990,1.1611328125
1684420160.8038263,6000,1.2734375
1684420162.4453769,6010,0.84033203125
1684420164.096725,6020,1.3349609375
1684420165.742663,6030,1.1806640625
1684420167.3823934,6040,1.359375
1684420169.0349205,6050,1.203125
1684420170.7049155,6060,1.1708984375
1684420172.3540106,6070,1.1435546875
1684420174.0048735,6080,0.87890625
1684420175.6463993,6090,1.0771484375
1684420177.2934165,6100,1.33203125
1684420178.9422257,6110,1.8935546875
1684420180.5908394,6120,1.388671875
1684420182.2316256,6130,1.697265625
1684420183.8823426,6140,0.83740234375
1684420185.5253508,6150,1.404296875
1684420187.167127,6160,1.3388671875
1684420188.8208373,6170,0.6162109375
1684420190.4615011,6180,1.4755859375
1684420192.1116915,6190,1.36328125
1684420193.759061,6200,0.5810546875
1684420195.4056115,6210,1.1787109375
1684420197.050718,6220,1.8115234375
1684420198.6969519,6230,0.92041015625
1684420200.342362,6240,1.177734375
1684420201.9887774,6250,1.14453125
1684420203.6398072,6260,1.0419921875
1684420205.296396,6270,1.169921875
1684420206.9511316,6280,1.1318359375
1684420208.5992472,6290,1.5078125
1684420210.243679,6300,1.0576171875
1684420211.8821938,6310,1.337890625
1684420213.521629,6320,1.5751953125
1684420215.1627612,6330,0.76025390625
1684420216.8074305,6340,1.869140625
1684420218.4519923,6350,1.46875
1684420220.0948539,6360,1.109375
1684420221.7394364,6370,1.3583984375
1684420223.3799915,6380,1.4541015625
1684420225.0241039,6390,1.1611328125
1684420226.66642,6400,0.923828125
1684420228.3096843,6410,1.34765625
1684420229.9549277,6420,1.6279296875
1684420231.6005611,6430,1.490234375
1684420233.2512078,6440,0.630859375
1684420234.8908775,6450,1.15625
1684420236.5306563,6460,0.76953125
1684420238.1733396,6470,1.4228515625
1684420239.8144538,6480,0.96337890625
1684420241.457237,6490,1.4892578125
1684420243.1011071,6500,1.541015625
1684420244.7397199,6510,1.4326171875
1684420246.3858259,6520,1.2822265625
1684420248.0309448,6530,1.4111328125
1684420249.6770637,6540,0.71484375
1684420251.3281744,6550,0.8974609375
1684420252.972128,6560,1.5927734375
1684420254.6292384,6570,1.3271484375
1684420256.2771714,6580,1.3583984375
1684420257.9287503,6590,1.224609375
1684420259.5737808,6600,1.3134765625
1684420261.2144194,6610,1.0732421875
1684420262.8606462,6620,1.2607421875
1684420264.5098987,6630,1.037109375
1684420266.1542919,6640,0.63671875
1684420267.7949424,6650,0.9658203125
1684420269.435186,6660,1.072265625
1684420271.084217,6670,1.0703125
1684420272.7310054,6680,1.2216796875
1684420274.3780603,6690,1.5341796875
1684420276.0278044,6700,0.921875
1684420277.67238,6710,1.732421875
1684420279.3119986,6720,1.37890625
1684420280.9510462,6730,1.1767578125
1684420282.5995922,6740,0.9326171875
1684420284.2474072,6750,1.7470703125
1684420285.8968532,6760,1.03125
1684420287.555079,6770,1.4580078125
1684420289.197535,6780,1.1796875
1684420290.839554,6790,0.96484375
1684420292.480404,6800,1.0126953125
1684420294.1189618,6810,0.796875
1684420295.7631874,6820,0.79541015625
1684420297.4064398,6830,1.1669921875
1684420299.0553315,6840,1.2451171875
1684420300.702549,6850,1.390625
1684420302.3378603,6860,1.0322265625
1684420303.9701998,6870,1.0068359375
1684420305.611878,6880,0.99267578125
1684420307.2532005,6890,0.9892578125
1684420308.8947773,6900,1.4697265625
1684420310.5355723,6910,1.3291015625
1684420312.1757905,6920,0.767578125
1684420313.828742,6930,1.32421875
1684420315.4768002,6940,1.0380859375
1684420317.1218772,6950,1.1982421875
1684420318.762586,6960,1.21875
1684420320.403357,6970,0.734375
1684420322.0447564,6980,1.2763671875
1684420323.6868412,6990,1.0078125
1684420325.3365202,7000,1.0791015625
1684420326.9898632,7010,1.4775390625
1684420328.6337168,7020,1.2841796875
1684420330.2816343,7030,1.064453125
1684420331.9289834,7040,1.509765625
1684420333.5723403,7050,1.2421875
1684420335.2213602,7060,1.158203125
1684420336.8676922,7070,1.5576171875
1684420338.5116565,7080,0.98046875
1684420340.1762261,7090,1.4228515625
1684420341.823809,7100,1.482421875
1684420343.4648516,7110,1.4345703125
1684420345.1007242,7120,1.978515625
1684420346.7445626,7130,0.70947265625
1684420348.3895774,7140,0.98388671875
1684420350.0307047,7150,1.47265625
1684420351.6852798,7160,0.92626953125
1684420353.330454,7170,1.287109375
1684420354.9773488,7180,1.51953125
1684420356.6173346,7190,0.73876953125
1684420358.2595685,7200,1.150390625
